measure,location,sex,age,cause,metric,year,val,upper,lower
Prevalence,Pakistan,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0174520458017968,0.0201381338879207,0.0148449431663627
Prevalence,Pakistan,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,1744.29956806737,2012.95143138317,1483.68693145351
Prevalence,Angola,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,48127.5649750888,55163.15725249607,41078.34678157134
Prevalence,Angola,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0248930335591001,0.0285313906106396,0.0212472878039493
Prevalence,Angola,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,2488.97456616214,2852.82863285796,2124.41581892292
Prevalence,Congo,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,10749.907459624568,11829.190314664356,9658.138309019334
Prevalence,Congo,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0247435010826698,0.0272272655879818,0.0222306245465417
Prevalence,Congo,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,2473.92493220688,2722.30518794534,2222.6711486705
Prevalence,Central African Republic,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,8403.939895086109,9642.885456325328,7131.996203267104
Prevalence,Central African Republic,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0234966346931785,0.0269605932305645,0.019940379224072
Prevalence,Central African Republic,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,2349.4475112833898,2695.81333514787,1993.85656482932
Prevalence,Democratic Republic of the Congo,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,158820.03747914193,181239.16330288345,137370.88070365062
Prevalence,Democratic Republic of the Congo,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0262981633759728,0.0300109474779401,0.022746354955375
Prevalence,Democratic Republic of the Congo,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,2629.55152729337,3000.7404999577498,2274.42213774417
Prevalence,Equatorial Guinea,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,2277.6968964806824,2620.543246038324,1939.7412159199423
Prevalence,Equatorial Guinea,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0288035634207844,0.0331409039035979,0.0245302183009244
Prevalence,Equatorial Guinea,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,2879.6270280384397,3313.07785996255,2452.35932901952
Prevalence,Gabon,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,4959.45242448844,5698.361381405358,4241.423131560028
Prevalence,Gabon,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0277507407164415,0.0318859682187473,0.0237330193533761
Prevalence,Gabon,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,2774.48816241829,3187.8592321654296,2372.79789442364
Prevalence,Comoros,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,2049.8698667883505,2348.376997425722,1747.7294311331088
Prevalence,Comoros,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0253684897569731,0.0290650516825903,0.0216296531265375
Prevalence,Comoros,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,2536.00901032714,2905.3089279503697,2162.21412723714
Prevalence,Djibouti,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,2067.1027005038377,2366.165756840721,1760.8047652894163
Prevalence,Djibouti,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0199449564923435,0.0228272490782246,0.0169908947793432
Prevalence,Djibouti,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,1993.2743641292698,2281.65612828118,1697.91612097095
Prevalence,Burundi,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,17152.82912013682,19611.264112637204,14635.450512965435
Prevalence,Burundi,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.021433501576236,0.0245059629726893,0.0182869315150979
Prevalence,Burundi,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,2142.6887410414897,2449.79032423332,1828.22406814432
Prevalence,Eritrea,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,8930.255259378546,10264.791169006849,7531.598334759903
Prevalence,Eritrea,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0202705412087288,0.0232988463426608,0.0170966501214084
Prevalence,Eritrea,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,2026.7979336476901,2329.68229086387,1709.36076277601
Prevalence,Ethiopia,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,179526.65762174432,205972.5979428868,154666.57558538532
Prevalence,Ethiopia,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0262311029343631,0.0300963934821854,0.0225993900051111
Prevalence,Ethiopia,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,2622.52046986322,3008.84203767799,2259.36507619352
Prevalence,Kenya,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,86918.17440512423,99491.29445638672,74663.35153906183
Prevalence,Kenya,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0232403159765019,0.0266011663084487,0.0199639184639192
Prevalence,Kenya,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,2323.53547726056,2659.64574072282,1995.93407638299
Prevalence,Madagascar,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,34817.351559270035,40091.82968023312,29434.329020843037
Prevalence,Madagascar,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.018859114743765,0.0217150309976816,0.0159441181687566
Prevalence,Madagascar,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,1885.4020697085298,2171.02149567111,1593.90483109861
Prevalence,Malawi,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,28038.08542359886,32021.34270304654,23818.660844185088
Prevalence,Malawi,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0239900510272795,0.0274002819316874,0.0203804108183637
Prevalence,Malawi,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,2398.2050985307797,2738.9083873613,2037.30151376963
Prevalence,Mauritius,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,10750.640957619376,12238.242606276845,9217.96795422976
Prevalence,Mauritius,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0317872458324789,0.0361832165711048,0.0272560120301913
Prevalence,Mauritius,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,3177.5423732224704,3617.22939204478,2724.53371710946
Prevalence,Mozambique,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,39682.40181819974,45433.4874594916,33813.1953673215
Prevalence,Mozambique,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0221824205302638,0.0253972278423391,0.01890167727469
Prevalence,Mozambique,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,2217.96662598686,2539.41178633821,1889.91934475843
Prevalence,Rwanda,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,24658.657272374043,28060.093893132755,21098.582159381003
Prevalence,Rwanda,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0233273028599623,0.0265435606381037,0.019959377739565
Prevalence,Rwanda,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,2331.8626805149597,2653.5218458325403,1995.2017583844101
Prevalence,Somalia,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,18337.59079015489,21104.23183110907,15515.81179510344
Prevalence,Somalia,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0194452272327248,0.0223787721637989,0.0164530929788632
Prevalence,Somalia,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,1944.47602819245,2237.8442925577497,1645.2610617596501
Prevalence,Seychelles,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,603.9510340557532,699.2217648194801,513.5631751533995
Prevalence,Seychelles,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0291308549395061,0.0337275805284974,0.0247728003412509
Prevalence,Seychelles,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,2911.59650553498,3370.88858573667,2475.84433477441
Prevalence,United Republic of Tanzania,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,100920.07893240964,112817.77990617244,88375.41273166188
Prevalence,United Republic of Tanzania,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0244925297576186,0.0273786529182277,0.021449111405487
Prevalence,United Republic of Tanzania,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,2448.22029362932,2736.84663320054,2143.89922398325
Prevalence,Uganda,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,56981.20200657523,65234.70113836813,48686.20067246533
Prevalence,Uganda,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0240325374258586,0.0275126136074374,0.020534049255649
Prevalence,Uganda,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,2402.75721904447,2750.7869889149697,2052.9774033218
Prevalence,Zambia,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,24567.587243371327,28085.170159954963,20987.274140217098
Prevalence,Zambia,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0227495894339938,0.0260068946131872,0.0194337518318751
Prevalence,Zambia,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,2274.44298743212,2600.09734323352,1942.98113285063
Prevalence,Lesotho,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,4254.416856019508,4852.552765280449,3628.994055051071
Prevalence,Lesotho,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0235678476668801,0.0268803704493211,0.0201040017348231
Prevalence,Lesotho,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,2356.30678910335,2687.58408314753,2009.9166628286198
Prevalence,Botswana,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,5627.04883245222,6467.330159645124,4798.147548063946
Prevalence,Botswana,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0232185259803997,0.0266855292715369,0.0197991053447294
Prevalence,Botswana,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,2321.16535085049,2667.78254926511,1979.2424356802198
Prevalence,Namibia,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,5378.658495614665,6139.163204011678,4640.875667735321
Prevalence,Namibia,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0238122657846734,0.0271818310461242,0.0205466702132251
Prevalence,Namibia,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,2380.49663681059,2717.08221890206,2053.9673466734
Prevalence,South Africa,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,211927.67304246576,243821.2873379593,181581.56272517727
Prevalence,South Africa,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0268688092176931,0.0309133333181857,0.0230215015043462
Prevalence,South Africa,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,2686.52167400934,3090.82416474716,2301.8362673378997
Prevalence,Eswatini,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,1883.5500015175428,2173.520112677412,1584.3305789342255
Prevalence,Eswatini,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0208078761352452,0.024012423440409,0.017502573328038
Prevalence,Eswatini,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,2080.3651363220597,2400.63468549591,1749.8798004662399
Prevalence,Zimbabwe,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,23466.35124566044,26843.93138815087,20038.59887834277
Prevalence,Zimbabwe,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0212010281453822,0.0242510354232393,0.0181045914209626
Prevalence,Zimbabwe,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,2119.2954281922,2424.33177915266,1809.7279183146402
Prevalence,Benin,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,15276.764959523276,17585.916075184323,13348.43020883814
Prevalence,Benin,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0184760240926007,0.0212682469866349,0.0161440829999718
Prevalence,Benin,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,1847.11271547497,2126.31203542208,1613.95787889012
Prevalence,Burkina Faso,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,28438.183962315405,32689.90132222441,24271.94488790512
Prevalence,Burkina Faso,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0189211852089745,0.0217501532924386,0.0161489487058744
Prevalence,Burkina Faso,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,1891.57322390488,2174.3773130926,1614.45474517277
Prevalence,Cameroon,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,33308.59162564488,38295.82145375507,28337.847024411563
Prevalence,Cameroon,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0163684229453747,0.0188201154655099,0.0139256939344529
Prevalence,Cameroon,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,1636.40148353229,1881.41665502794,1392.19620667346
Prevalence,Cabo Verde,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,1713.9230574417668,1949.342822997742,1463.6528130331903
Prevalence,Cabo Verde,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0223748250944744,0.025448060478204,0.0191052573929543
Prevalence,Cabo Verde,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,2236.1491476720003,2543.30045519855,1909.6224746734802
Prevalence,Chad,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,15848.321225618343,18144.810385873643,13409.592865798211
Prevalence,Chad,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0170716986744242,0.019544635654094,0.0144453500631991
Prevalence,Chad,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,1706.8325546941098,1954.1598522939098,1444.18637928291
Prevalence,Côte d'Ivoire,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,28686.62339155108,32844.70232018561,24350.38834626202
Prevalence,Côte d'Ivoire,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0160037200816202,0.0183243879850893,0.0135836357558547
Prevalence,Côte d'Ivoire,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,1599.76029989334,1831.6429269651599,1357.9424818191999
Prevalence,Gambia,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,3007.075585288925,3464.147310375529,2557.750519791165
Prevalence,Gambia,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0194532342744533,0.0224082356366403,0.0165458909750563
Prevalence,Gambia,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,1944.5616984358298,2240.1326426414103,1654.00022509322
Prevalence,Ghana,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,44875.531733821,51615.87797706059,38175.545078193885
Prevalence,Ghana,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0164602772089938,0.0189315510444276,0.0140027939176515
Prevalence,Ghana,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,1645.49749805243,1892.6527394665102,1399.82216334636
Prevalence,Guinea,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,17789.94417609727,20426.66092096572,15262.745744733957
Prevalence,Guinea,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0194775129057949,0.0223644262822345,0.0167113779179871
Prevalence,Guinea,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,1947.32454668834,2235.94508361196,1670.6921137232998
Prevalence,Guinea-Bissau,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,1690.7215648960396,1939.3018894695904,1426.7941304494875
Prevalence,Guinea-Bissau,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0147223567537171,0.0168882516401811,0.0124251807769289
Prevalence,Guinea-Bissau,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,1471.85224959481,1688.2530559281,1242.09106585795
Prevalence,Liberia,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,5576.48414864287,6377.933480488467,4761.359820476864
Prevalence,Liberia,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0168943410304966,0.0193227833593575,0.0144249612398511
Prevalence,Liberia,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,1689.2210558789,1931.99500636223,1442.30469395716
Prevalence,Mali,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,24687.65375317075,28326.11040029485,21284.779085480804
Prevalence,Mali,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0170606397719313,0.0195742436095223,0.014709650891934
Prevalence,Mali,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,1705.68716905211,1957.0706694932899,1470.5801914266801
Prevalence,Mauritania,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,6971.950986615674,7995.826000708559,5978.523651150188
Prevalence,Mauritania,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0194395937639196,0.0222964962911527,0.0166691701573746
Prevalence,Mauritania,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,1943.35905685681,2228.7536021636597,1666.45148630558
Prevalence,Niger,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,22647.19851202363,25972.124120062483,19291.34896155809
Prevalence,Niger,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0162694983215839,0.018657225856398,0.0138588501487904
Prevalence,Niger,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,1626.70304709429,1865.52581429382,1385.6590748593098
Prevalence,Nigeria,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,228682.9715451078,263673.5183446842,196987.77827580803
Prevalence,Nigeria,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0152492448689418,0.0175814069068375,0.0131353316372661
Prevalence,Nigeria,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,1524.3994415022198,1757.6462356939398,1313.11945597652
Prevalence,Sao Tome and Principe,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,313.39215657434323,360.8028981370614,264.4917588321833
Prevalence,Sao Tome and Principe,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.017147788932942,0.0197394824451199,0.0144715592006436
Prevalence,Sao Tome and Principe,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,1714.03654347827,1973.34023658976,1446.58546991957
Prevalence,Senegal,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,23899.624273631744,27363.518463253888,20390.51043698801
Prevalence,Senegal,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0185170234708658,0.0212023727405372,0.0157968525494659
Prevalence,Senegal,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,1851.0117432976401,2119.28829648199,1579.2329552368499
Prevalence,Togo,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,9783.108028904577,11271.679279506085,8294.381818556252
Prevalence,Togo,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0156676460868309,0.0180499730280132,0.0132848718329164
Prevalence,Togo,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,1566.0801655470398,1804.3706866864202,1327.7648384477
Prevalence,Sierra Leone,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,11527.105195589538,13205.23430489501,9843.884924755925
Prevalence,Sierra Leone,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0190866073369036,0.0218669863078431,0.0163007321960629
Prevalence,Sierra Leone,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,1908.1969628762502,2185.9944510882997,1629.5566837986
Prevalence,American Samoa,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,219.5568966715365,253.91087121163864,183.60107820088157
Prevalence,American Samoa,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0259986994185486,0.0300656617868649,0.0217404960842585
Prevalence,American Samoa,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,2599.47230018687,3006.21062893962,2173.7687328567
Prevalence,Bermuda,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,852.0669872099538,980.9946113369742,732.9626857063524
Prevalence,Bermuda,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0365984451244704,0.0421370138326188,0.0314823441098509
Prevalence,Bermuda,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,3658.3747324459596,4211.92928801562,3146.9969021967604
Prevalence,Greenland,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,379.01519596548735,437.5423580512968,321.72414291136624
Prevalence,Greenland,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0279542567026486,0.032263971640264,0.0237278959166704
Prevalence,Greenland,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,2791.80398251693,3222.91166879412,2369.80140377692
Prevalence,Cook Islands,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,156.79810214784894,181.5468804408848,132.09236046338617
Prevalence,Cook Islands,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0332818891627274,0.0385322473809742,0.0280382135591276
Prevalence,Cook Islands,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,3326.97360711807,3852.0981530243,2802.76222061175
Prevalence,Guam,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,1370.175547703968,1575.6755384755058,1179.8732581087663
Prevalence,Guam,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0363783217504107,0.0418381205208182,0.031326004736174
Prevalence,Guam,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,3635.82313838337,4181.12671108014,3130.8473570267397
Prevalence,Monaco,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,758.8967966355073,883.0270326077892,647.1716622821841
Prevalence,Monaco,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0485539723292877,0.0564898699999559,0.0414053592769476
Prevalence,Monaco,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,4850.62059031339,5644.02053765406,4136.51000300774
Prevalence,Nauru,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,21.567279697945573,25.13328744872557,18.112546938743137
Prevalence,Nauru,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.023339840125063,0.0271992601802461,0.019600283764019
Prevalence,Nauru,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,2333.4195336790103,2719.23509593156,1959.6430993365902
Prevalence,Northern Mariana Islands,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,202.03557538103945,234.152184279347,169.4498887465894
Prevalence,Northern Mariana Islands,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0207949324644799,0.0240981017408591,0.017439113186023
Prevalence,Northern Mariana Islands,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,2078.4814584738897,2408.88750690518,1743.2496788548399
Prevalence,Niue,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,12.045151319885434,13.942949356856085,10.093144677977216
Prevalence,Niue,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0307944700186971,0.0356492820597836,0.025803674510714
Prevalence,Niue,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,3078.52835258765,3563.57207758046,2579.62986372989
Prevalence,Palau,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,84.42721157913863,98.47175658239344,69.81826632051096
Prevalence,Palau,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0201684325390022,0.0235205579246813,0.0166798423961465
Prevalence,Palau,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,2016.2460339343002,2351.65043296127,1667.3629263824
Prevalence,Puerto Rico,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,49757.36925936944,57221.3584172159,42724.34004346472
Prevalence,Puerto Rico,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.042633695768204,0.0490279541508131,0.0366091606449763
Prevalence,Puerto Rico,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,4262.368790419039,4901.7569838059,3659.89794683977
Prevalence,Saint Kitts and Nevis,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,261.5752899427552,300.01278207204297,222.65720413844
Prevalence,Saint Kitts and Nevis,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.02031497571986,0.0233013952129576,0.0172932398308494
Prevalence,Saint Kitts and Nevis,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,2030.96423185458,2329.406686774,1728.7902755221198
Prevalence,San Marino,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,595.5922483335437,688.349173558066,509.3051317496708
Prevalence,San Marino,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0504065865477715,0.0582512065986977,0.0431016923613123
Prevalence,San Marino,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,5035.870176159,5820.15142675848,4306.29265360513
Prevalence,Tokelau,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,9.037515511994648,10.518619945334711,7.612175261617345
Prevalence,Tokelau,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0357676495362784,0.0416270818488125,0.0301242445569491
Prevalence,Tokelau,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,3575.80165244208,4161.81842587363,3011.8486483419
Prevalence,Tuvalu,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,49.8166097882615,58.16139395617212,42.430827644685706
Prevalence,Tuvalu,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0273456051371804,0.031926433296134,0.0232921520903918
Prevalence,Tuvalu,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,2733.70439312309,3191.6274279590903,2328.40693955569
Prevalence,United States Virgin Islands,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,1021.7611353038724,1199.783604721693,872.6195578273571
Prevalence,United States Virgin Islands,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0317498697477287,0.0372822228615592,0.0271159930322714
Prevalence,United States Virgin Islands,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,3174.23109266957,3727.28056587332,2710.90378839219
Prevalence,South Sudan,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,13270.07483157224,15239.241993224558,11314.148349162846
Prevalence,South Sudan,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0213127720893657,0.0244756499758021,0.0181710842334158
Prevalence,South Sudan,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,2130.97732134418,2447.19637938846,1816.88452012543
Prevalence,Sudan,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,99164.88393168052,113701.73318794675,85118.21278719825
Prevalence,Sudan,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0318588073323936,0.0365286752622358,0.0273426576925583
Prevalence,Sudan,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,3184.65413572755,3651.5012218019997,2733.54899064111
Incidence,Democratic People's Republic of Korea,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,29765.023953255422,34951.400060987624,25211.58140348966
Incidence,Democratic People's Republic of Korea,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.001768396294843,0.0021143771017156,0.0014829615893667
Incidence,Democratic People's Republic of Korea,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,528.14483043681,620.17088538982,447.34942616882006
Incidence,Indonesia,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,170381.09047894186,197494.87666152825,145861.57697962518
Incidence,Indonesia,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0008850955506844,0.0010411145988932,0.000730305180947
Incidence,Indonesia,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,406.83600795039,471.57831297929,348.28830784525
Incidence,China,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,2785360.24512876,3206095.043878095,2388028.571599156
Incidence,China,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.002543970486481,0.0030034937344469,0.002146398743577
Incidence,China,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,735.0105755097,846.03554152856,630.1613077929001
Incidence,Taiwan (Province of China),Both,55+ years,Alzheimer's disease and other dementias,Number,2021,41858.03995980243,47307.569575223104,35624.50628491277
Incidence,Taiwan (Province of China),Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.001542328296402,0.0017634391665051,0.0013185466964155
